Date/Time,Longitude (x),Latitude (y),Station Name,Climate ID,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),extremes,extremes_smoothing,Wind Spd (km/h),humidity_mean
2018-02-23,-75.72,45.38,OTTAWA CDA,6105976.0,3.0,-6.0,-1.5,19.5,0.0,4.8,0.0,4.8,12.0,-13.0,-10.647185818971195,12.833333333333336,0.0
2018-02-24,-75.72,45.38,OTTAWA CDA,6105976.0,2.5,-3.5,-0.5,18.5,0.0,0.0,1.0,0.8,12.0,-7.0,-8.823592909485598,16.208333333333332,0.0
2018-02-25,-75.72,45.38,OTTAWA CDA,6105976.0,7.5,-4.0,1.8,16.2,0.0,3.0,0.0,3.0,12.0,-12.0,-10.4117964547428,23.79166666666667,0.0
2018-02-26,-75.72,45.38,OTTAWA CDA,6105976.0,5.0,-0.5,2.3,15.7,0.0,0.0,0.0,0.0,11.0,-6.0,-8.205898227371401,19.125,0.0
2018-02-27,-75.72,45.38,OTTAWA CDA,6105976.0,9.0,-4.5,2.3,15.7,0.0,0.0,0.0,0.0,11.0,-7.0,-7.6029491136857,13.375,0.0
2018-02-28,-75.72,45.38,OTTAWA CDA,6105976.0,10.0,1.0,5.5,12.5,0.0,0.0,0.0,0.0,10.0,0.0,-3.80147455684285,12.958333333333336,0.0
2018-03-01,-75.72,45.38,OTTAWA CDA,6105976.0,6.5,-0.5,3.0,15.0,0.0,0.0,0.0,0.0,8.0,-7.0,-5.400737278421425,17.958333333333332,0.0
2018-03-02,-75.72,45.38,OTTAWA CDA,6105976.0,1.0,-1.5,-0.3,18.3,0.0,0.0,0.0,0.0,5.0,-8.0,-6.700368639210713,25.54166666666667,0.0
2018-03-03,-75.72,45.38,OTTAWA CDA,6105976.0,3.0,-1.5,0.8,17.2,0.0,0.0,2.0,0.4,5.0,-8.0,-7.350184319605357,23.875,0.0
2018-03-04,-75.72,45.38,OTTAWA CDA,6105976.0,1.0,-3.5,-1.3,19.3,0.0,0.0,0.0,0.0,5.0,-11.0,-9.175092159802675,28.0,0.0
2018-03-05,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-4.5,-1.5,19.5,0.0,0.0,0.0,0.0,5.0,-11.0,-10.08754607990134,17.25,0.0
2018-03-06,-75.72,45.38,OTTAWA CDA,6105976.0,0.5,-1.5,-0.5,18.5,0.0,0.0,3.0,2.8,2.0,-8.0,-9.043773039950668,19.70833333333333,0.0
2018-03-07,-75.72,45.38,OTTAWA CDA,6105976.0,0.0,-2.0,-1.0,19.0,0.0,1.0,3.0,3.0,5.0,-9.0,-9.021886519975334,22.66666666666667,0.0
2018-03-08,-75.72,45.38,OTTAWA CDA,6105976.0,-0.5,-2.0,-1.3,19.3,0.0,0.0,5.0,5.6,7.0,-8.0,-8.510943259987666,12.166666666666664,0.0
2018-03-09,-75.72,45.38,OTTAWA CDA,6105976.0,2.0,-4.5,-1.3,19.3,0.0,0.0,1.0,0.4,12.0,-8.0,-8.255471629993831,10.791666666666664,0.0
2018-03-10,-75.72,45.38,OTTAWA CDA,6105976.0,1.0,-6.0,-2.5,20.5,0.0,0.0,0.0,0.0,7.0,-12.0,-10.127735814996916,21.54166666666667,0.0
2018-03-11,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-3.5,-1.0,19.0,0.0,0.0,0.0,0.0,7.0,-11.0,-10.56386790749846,18.125,0.0
2018-03-12,-75.72,45.38,OTTAWA CDA,6105976.0,2.0,-5.0,-1.5,19.5,0.0,0.0,3.0,5.0,6.0,-9.0,-9.78193395374923,9.75,0.0
2018-03-13,-75.72,45.38,OTTAWA CDA,6105976.0,0.5,-1.0,-0.3,18.3,0.0,0.0,11.0,9.4,9.0,-8.0,-8.890966976874617,15.583333333333336,0.0
2018-03-14,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-1.5,0.0,18.0,0.0,1.4,0.0,1.4,20.0,-10.0,-9.445483488437306,22.95833333333333,0.0
2018-03-15,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-2.0,-0.3,18.3,0.0,0.0,0.0,0.0,12.0,-11.0,-10.222741744218654,26.79166666666667,0.0
2018-03-16,-75.72,45.38,OTTAWA CDA,6105976.0,-4.0,-9.5,-6.8,24.8,0.0,0.0,0.0,0.0,11.0,-20.0,-15.111370872109324,28.29166666666667,0.0
2018-03-17,-75.72,45.38,OTTAWA CDA,6105976.0,-7.0,-10.0,-8.5,26.5,0.0,0.0,0.0,0.0,11.0,-19.0,-17.055685436054663,19.375,0.0
2018-03-18,-75.72,45.38,OTTAWA CDA,6105976.0,-4.0,-18.0,-11.0,29.0,0.0,0.0,0.0,0.0,11.0,-23.0,-20.027842718027326,9.708333333333334,0.0
2018-03-19,-75.72,45.38,OTTAWA CDA,6105976.0,-3.0,-12.5,-7.8,25.8,0.0,0.0,0.0,0.0,11.0,-21.0,-20.513921359013665,14.833333333333336,0.0
2018-03-20,-75.72,45.38,OTTAWA CDA,6105976.0,0.0,-11.0,-5.5,23.5,0.0,0.0,0.0,0.0,11.0,-18.0,-19.256960679506832,13.041666666666664,0.0
2018-03-21,-75.72,45.38,OTTAWA CDA,6105976.0,3.5,-9.5,-3.0,21.0,0.0,0.0,0.0,0.0,10.0,-15.0,-17.128480339753413,14.041666666666664,0.0
2018-03-22,-75.72,45.38,OTTAWA CDA,6105976.0,6.0,-4.5,0.8,17.2,0.0,0.0,0.0,0.0,9.0,-11.0,-14.064240169876706,17.833333333333332,0.0
2018-03-23,-75.72,45.38,OTTAWA CDA,6105976.0,4.5,-3.5,0.5,17.5,0.0,0.0,0.0,0.0,5.0,-10.0,-12.032120084938354,20.041666666666668,0.0
2018-03-24,-75.72,45.38,OTTAWA CDA,6105976.0,-1.0,-7.0,-4.0,22.0,0.0,0.0,0.0,0.0,5.0,-15.0,-13.516060042469178,23.875,0.0
2018-03-25,-75.72,45.38,OTTAWA CDA,6105976.0,4.5,-6.0,-0.8,18.8,0.0,0.0,0.0,0.0,5.0,-12.0,-12.758030021234589,14.375,0.0
2018-03-26,-75.72,45.38,OTTAWA CDA,6105976.0,5.0,-5.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,-10.0,-11.379015010617294,13.708333333333336,0.0
2018-03-27,-75.72,45.38,OTTAWA CDA,6105976.0,7.0,-7.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,-8.0,-9.689507505308649,15.416666666666664,0.0
2018-03-28,-75.72,45.38,OTTAWA CDA,6105976.0,6.5,1.0,3.8,14.2,0.0,0.0,0.0,0.0,2.0,0.0,-4.8447537526543245,7.541666666666668,0.0
2018-03-29,-75.72,45.38,OTTAWA CDA,6105976.0,7.5,1.0,4.3,13.7,0.0,13.6,0.0,13.6,1.0,0.0,-2.4223768763271623,13.375,0.0
2018-03-30,-75.72,45.38,OTTAWA CDA,6105976.0,7.0,2.0,4.5,13.5,0.0,0.0,0.0,0.0,0.0,-4.0,-3.211188438163581,20.916666666666668,0.0
2018-03-31,-75.72,45.38,OTTAWA CDA,6105976.0,8.5,-2.0,3.3,14.7,0.0,2.0,0.0,2.0,0.0,-8.0,-5.60559421908179,16.666666666666668,0.0
2018-04-01,-75.72,45.38,OTTAWA CDA,6105976.0,3.0,-2.5,0.3,17.7,0.0,0.0,0.0,0.0,0.0,-10.0,-7.802797109540895,24.20833333333333,0.0
2018-04-02,-75.72,45.38,OTTAWA CDA,6105976.0,5.0,-5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,-11.0,-9.401398554770447,13.125,0.0
2018-04-03,-75.72,45.38,OTTAWA CDA,6105976.0,7.0,-1.0,3.0,15.0,0.0,4.6,0.0,4.6,0.0,-7.0,-8.200699277385224,14.958333333333336,0.0
2018-04-04,-75.72,45.38,OTTAWA CDA,6105976.0,6.5,-0.5,3.0,15.0,0.0,2.0,0.0,2.0,2.0,-18.0,-13.100349638692613,35.083333333333336,0.0
2018-04-05,-75.72,45.38,OTTAWA CDA,6105976.0,-1.0,-11.0,-6.0,24.0,0.0,0.0,0.0,0.0,0.0,-21.0,-17.050174819346307,24.54166666666667,0.0
2018-04-06,-75.72,45.38,OTTAWA CDA,6105976.0,3.5,-9.5,-3.0,21.0,0.0,0.0,0.0,0.0,0.0,-10.0,-13.525087409673151,13.625,0.0
2018-04-07,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-2.0,-0.3,18.3,0.0,0.0,0.0,0.0,0.0,-10.0,-11.762543704836578,26.125,0.0
2018-04-08,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-3.0,-0.8,18.8,0.0,0.0,0.0,0.0,0.0,-11.0,-11.381271852418287,18.20833333333333,0.0
2018-04-09,-75.72,45.38,OTTAWA CDA,6105976.0,2.5,-6.0,-1.8,19.8,0.0,0.0,0.0,0.0,0.0,-12.0,-11.690635926209145,9.875,0.0
2018-04-10,-75.72,45.38,OTTAWA CDA,6105976.0,6.5,-3.0,1.8,16.2,0.0,0.0,0.0,0.0,0.0,-7.0,-9.345317963104572,9.125,0.0
2018-04-11,-75.72,45.38,OTTAWA CDA,6105976.0,7.0,-3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,-7.0,-8.172658981552285,15.875,0.0
2018-04-12,-75.72,45.38,OTTAWA CDA,6105976.0,7.0,-0.5,3.3,14.7,0.0,0.0,0.0,0.0,0.0,-2.0,-5.086329490776143,10.416666666666666,0.0
2018-04-13,-75.72,45.38,OTTAWA CDA,6105976.0,8.5,2.0,5.3,12.7,0.0,0.0,0.0,0.0,0.0,0.0,-2.5431647453880712,9.875,0.0
2018-04-14,-75.72,45.38,OTTAWA CDA,6105976.0,-1.5,-4.5,-3.0,21.0,0.0,0.0,0.0,0.0,0.0,-12.0,-7.271582372694036,21.91666666666667,0.0
2018-04-15,-75.72,45.38,OTTAWA CDA,6105976.0,0.0,-4.5,-2.3,20.3,0.0,0.0,0.0,0.0,0.0,-13.0,-10.135791186347015,32.416666666666664,0.0
2018-04-16,-75.72,45.38,OTTAWA CDA,6105976.0,2.0,-3.5,-0.8,18.8,0.0,6.2,0.0,6.2,0.0,-10.0,-10.067895593173507,34.833333333333336,0.0
2018-04-17,-75.72,45.38,OTTAWA CDA,6105976.0,3.0,0.5,1.8,16.2,0.0,1.0,0.0,1.0,0.0,-6.0,-8.033947796586755,15.333333333333336,0.0
2018-04-18,-75.72,45.38,OTTAWA CDA,6105976.0,7.0,0.0,3.5,14.5,0.0,0.0,0.0,0.0,0.0,-6.0,-7.0169738982933785,21.5,0.0
2018-04-19,-75.72,45.38,OTTAWA CDA,6105976.0,3.0,0.0,1.5,16.5,0.0,0.0,0.0,0.0,0.0,-6.0,-6.508486949146688,23.20833333333333,0.0
2018-04-20,-75.72,45.38,OTTAWA CDA,6105976.0,10.0,-1.0,4.5,13.5,0.0,0.0,0.0,0.0,0.0,-8.0,-7.254243474573345,22.70833333333333,0.0
2018-04-21,-75.72,45.38,OTTAWA CDA,6105976.0,12.0,-1.0,5.5,12.5,0.0,0.0,0.0,0.0,0.0,-6.0,-6.627121737286672,14.541666666666664,0.0
2018-04-22,-75.72,45.38,OTTAWA CDA,6105976.0,15.0,-2.5,6.3,11.7,0.0,0.0,0.0,0.0,0.0,-4.0,-5.313560868643336,8.208333333333334,0.0
2018-04-23,-75.72,45.38,OTTAWA CDA,6105976.0,19.0,-2.0,8.5,9.5,0.0,0.0,0.0,0.0,0.0,-4.0,-4.656780434321668,10.041666666666666,0.0
2018-04-24,-75.72,45.38,OTTAWA CDA,6105976.0,20.0,2.5,11.3,6.7,0.0,0.0,0.0,0.0,0.0,0.0,-2.328390217160834,11.833333333333336,0.0
2018-04-25,-75.72,45.38,OTTAWA CDA,6105976.0,13.0,9.0,11.0,7.0,0.0,12.0,0.0,12.0,0.0,0.0,-1.164195108580417,14.416666666666664,0.0
2018-04-26,-75.72,45.38,OTTAWA CDA,6105976.0,15.0,7.0,11.0,7.0,0.0,1.2,0.0,1.2,0.0,0.0,-0.5820975542902085,15.916666666666664,0.0
2018-04-27,-75.72,45.38,OTTAWA CDA,6105976.0,16.0,2.0,9.0,9.0,0.0,16.0,0.0,16.0,0.0,0.0,-0.29104877714510424,9.666666666666666,0.0
2018-04-28,-75.72,45.38,OTTAWA CDA,6105976.0,11.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14552438857255212,14.166666666666664,0.0
2018-04-29,-75.72,45.38,OTTAWA CDA,6105976.0,11.0,3.0,7.0,11.0,0.0,7.4,0.0,7.4,0.0,0.0,-0.07276219428627606,22.75,0.0
2018-04-30,-75.72,45.38,OTTAWA CDA,6105976.0,17.0,4.0,10.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.03638109714313803,19.541666666666668,0.0
2018-05-01,-75.72,45.38,OTTAWA CDA,6105976.0,20.0,1.5,10.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.01819054857156901,11.625,0.0
2018-05-02,-75.72,45.38,OTTAWA CDA,6105976.0,27.0,10.0,18.5,0.0,0.5,2.2,0.0,2.2,0.0,28.0,13.990904725714215,17.916666666666668,9.708333333333334
2018-05-03,-75.72,45.38,OTTAWA CDA,6105976.0,17.0,11.5,14.3,3.7,0.0,2.8,0.0,2.8,0.0,0.0,6.995452362857107,9.666666666666666,0.0
2018-05-04,-75.72,45.38,OTTAWA CDA,6105976.0,22.5,6.5,14.5,3.5,0.0,3.0,0.0,3.0,0.0,25.0,15.997726181428554,21.041666666666668,1.0416666666666667
2018-05-05,-75.72,45.38,OTTAWA CDA,6105976.0,23.0,6.0,14.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,7.998863090714277,20.25,0.0
2018-05-06,-75.72,45.38,OTTAWA CDA,6105976.0,19.5,8.5,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9994315453571385,16.833333333333332,0.0
2018-05-07,-75.72,45.38,OTTAWA CDA,6105976.0,16.0,5.5,10.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9997157726785693,13.541666666666664,0.0
2018-05-08,-75.72,45.38,OTTAWA CDA,6105976.0,23.0,3.5,13.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9998578863392846,13.208333333333336,0.0
2018-05-09,-75.72,45.38,OTTAWA CDA,6105976.0,27.0,6.5,16.8,1.2,0.0,2.6,0.0,2.6,0.0,27.0,13.999928943169644,11.958333333333336,5.458333333333332
2018-05-10,-75.72,45.38,OTTAWA CDA,6105976.0,20.5,15.5,18.0,0.0,0.0,1.8,0.0,1.8,0.0,0.0,6.99996447158482,28.5,0.0
2018-05-11,-75.72,45.38,OTTAWA CDA,6105976.0,12.0,1.0,6.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.49998223579241,16.541666666666668,0.0
2018-05-12,-75.72,45.38,OTTAWA CDA,6105976.0,18.5,0.5,9.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.749991117896205,7.208333333333332,0.0
2018-05-13,-75.72,45.38,OTTAWA CDA,6105976.0,22.0,3.0,12.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8749955589481027,10.375,0.0
2018-05-14,-75.72,45.38,OTTAWA CDA,6105976.0,25.5,8.5,17.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,13.437497779474054,16.958333333333332,2.1666666666666665
2018-05-15,-75.72,45.38,OTTAWA CDA,6105976.0,20.0,13.0,16.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.718748889737027,16.5,0.0
2018-05-16,-75.72,45.38,OTTAWA CDA,6105976.0,23.5,5.5,14.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3593744448685134,17.5,0.0
2018-05-17,-75.72,45.38,OTTAWA CDA,6105976.0,18.0,13.0,15.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6796872224342565,18.33333333333333,0.0
2018-05-18,-75.72,45.38,OTTAWA CDA,6105976.0,18.0,5.5,11.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8398436112171282,15.208333333333336,0.0
2018-05-19,-75.72,45.38,OTTAWA CDA,6105976.0,18.5,8.0,13.3,4.7,0.0,20.0,0.0,20.0,0.0,0.0,0.4199218056085641,14.458333333333336,0.0
2018-05-20,-75.72,45.38,OTTAWA CDA,6105976.0,18.5,12.0,15.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.20996090280428206,16.166666666666668,0.0
2018-05-21,-75.72,45.38,OTTAWA CDA,6105976.0,25.5,9.0,17.3,0.7,0.0,0.0,0.0,0.0,0.0,26.0,13.104980451402142,14.916666666666664,4.208333333333333
2018-05-22,-75.72,45.38,OTTAWA CDA,6105976.0,19.0,12.0,15.5,2.5,0.0,3.4,0.0,3.4,0.0,0.0,6.552490225701071,7.458333333333332,0.0
2018-05-23,-75.72,45.38,OTTAWA CDA,6105976.0,24.5,9.5,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2762451128505354,16.875,0.0
2018-05-24,-75.72,45.38,OTTAWA CDA,6105976.0,26.0,9.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,25.0,14.13812255642527,12.0,3.125
2018-05-25,-75.72,45.38,OTTAWA CDA,6105976.0,27.5,16.0,21.8,0.0,3.8,4.8,0.0,4.8,0.0,32.0,23.069061278212637,17.041666666666668,7.25
2018-05-26,-75.72,45.38,OTTAWA CDA,6105976.0,22.0,17.0,19.5,0.0,1.5,1.0,0.0,1.0,0.0,27.0,25.03453063910632,8.791666666666666,8.958333333333334
2018-05-27,-75.72,45.38,OTTAWA CDA,6105976.0,23.5,14.0,18.8,0.0,0.8,1.2,0.0,1.2,0.0,29.0,27.01726531955316,15.208333333333336,9.0
2018-05-28,-75.72,45.38,OTTAWA CDA,6105976.0,26.5,16.0,21.3,0.0,3.3,0.0,0.0,0.0,0.0,32.0,29.508632659776577,8.958333333333334,14.5
2018-05-29,-75.72,45.38,OTTAWA CDA,6105976.0,26.0,17.0,21.5,0.0,3.5,0.0,0.0,0.0,0.0,27.0,28.25431632988829,13.791666666666664,8.541666666666666
2018-05-30,-75.72,45.38,OTTAWA CDA,6105976.0,29.5,12.5,21.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,31.12715816494414,13.166666666666664,16.375
2018-05-31,-75.72,45.38,OTTAWA CDA,6105976.0,26.0,20.0,23.0,0.0,5.0,1.4,0.0,1.4,0.0,34.0,32.563579082472074,13.541666666666664,22.5
2018-06-01,-75.72,45.38,OTTAWA CDA,6105976.0,28.0,20.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,36.0,34.28178954123604,12.666666666666664,28.5
2018-06-02,-75.72,45.38,OTTAWA CDA,6105976.0,25.5,12.5,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.14089477061802,18.125,0.0
2018-06-03,-75.72,45.38,OTTAWA CDA,6105976.0,24.5,12.0,18.3,0.0,0.3,26.0,0.0,26.0,0.0,0.0,8.57044738530901,19.375,0.0
2018-06-04,-75.72,45.38,OTTAWA CDA,6105976.0,18.0,12.5,15.3,2.7,0.0,20.0,0.0,20.0,0.0,0.0,4.285223692654505,16.708333333333332,0.0
2018-06-05,-75.72,45.38,OTTAWA CDA,6105976.0,15.0,10.5,12.8,5.2,0.0,1.8,0.0,1.8,0.0,0.0,2.1426118463272523,13.875,0.0
2018-06-06,-75.72,45.38,OTTAWA CDA,6105976.0,18.5,11.0,14.8,3.2,0.0,2.2,0.0,2.2,0.0,0.0,1.0713059231636262,10.375,0.0
2018-06-07,-75.72,45.38,OTTAWA CDA,6105976.0,21.5,11.0,16.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5356529615818131,14.208333333333336,0.0
2018-06-08,-75.72,45.38,OTTAWA CDA,6105976.0,22.5,11.0,16.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2678264807909065,10.583333333333334,0.0
2018-06-09,-75.72,45.38,OTTAWA CDA,6105976.0,23.5,10.5,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391324039545327,12.782608695652176,0.0
2018-06-10,-75.72,45.38,OTTAWA CDA,6105976.0,22.0,8.5,15.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.06695662019772664,9.833333333333334,0.0
2018-06-11,-75.72,45.38,OTTAWA CDA,6105976.0,23.5,11.0,17.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03347831009886332,12.0,0.0
2018-06-12,-75.72,45.38,OTTAWA CDA,6105976.0,27.5,9.0,18.3,0.0,0.3,0.0,0.0,0.0,0.0,29.0,14.51673915504943,14.041666666666664,9.166666666666666
2018-06-13,-75.72,45.38,OTTAWA CDA,6105976.0,21.0,14.5,17.8,0.2,0.0,11.6,0.0,11.6,0.0,27.0,20.758369577524718,12.375,3.2916666666666665
2018-06-14,-75.72,45.38,OTTAWA CDA,6105976.0,17.5,13.5,15.5,2.5,0.0,2.4,0.0,2.4,0.0,0.0,10.379184788762359,22.66666666666667,0.0
2018-06-15,-75.72,45.38,OTTAWA CDA,6105976.0,25.0,11.0,18.0,0.0,0.0,0.2,0.0,0.2,0.0,28.0,19.18959239438118,10.958333333333336,5.541666666666668
2018-06-16,-75.72,45.38,OTTAWA CDA,6105976.0,28.0,12.5,20.3,0.0,2.3,0.0,0.0,0.0,0.0,29.0,24.09479619719059,9.0,11.458333333333336
2018-06-17,-75.72,45.38,OTTAWA CDA,6105976.0,30.5,14.0,22.3,0.0,4.3,0.0,0.0,0.0,0.0,35.0,29.54739809859529,12.25,20.75
2018-06-18,-75.72,45.38,OTTAWA CDA,6105976.0,29.0,21.0,25.0,0.0,7.0,2.6,0.0,2.6,0.0,39.0,34.27369904929765,20.45833333333333,28.91666666666667
2018-06-19,-75.72,45.38,OTTAWA CDA,6105976.0,24.0,13.0,18.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,17.136849524648824,19.791666666666668,0.0
2018-06-20,-75.72,45.38,OTTAWA CDA,6105976.0,28.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,23.56842476232441,15.875,11.541666666666664
2018-06-21,-75.72,45.38,OTTAWA CDA,6105976.0,21.0,11.5,16.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,11.784212381162204,15.958333333333336,0.0
2018-06-22,-75.72,45.38,OTTAWA CDA,6105976.0,25.5,8.0,16.8,1.2,0.0,0.0,0.0,0.0,0.0,25.0,18.392106190581107,7.541666666666668,3.125
2018-06-23,-75.72,45.38,OTTAWA CDA,6105976.0,22.5,16.0,19.3,0.0,1.3,2.8,0.0,2.8,0.0,0.0,9.196053095290553,9.916666666666666,0.0
2018-06-24,-75.72,45.38,OTTAWA CDA,6105976.0,24.0,15.0,19.5,0.0,1.5,0.0,0.0,0.0,0.0,28.0,18.59802654764528,12.708333333333336,6.583333333333332
2018-06-25,-75.72,45.38,OTTAWA CDA,6105976.0,22.0,12.5,17.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,9.299013273822636,17.416666666666668,0.0
2018-06-26,-75.72,45.38,OTTAWA CDA,6105976.0,25.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,17.14950663691132,7.791666666666668,2.083333333333333
2018-06-27,-75.72,45.38,OTTAWA CDA,6105976.0,24.5,13.0,18.8,0.0,0.8,2.0,0.0,2.0,0.0,28.0,22.57475331845566,8.833333333333334,7.916666666666668
2018-06-28,-75.72,45.38,OTTAWA CDA,6105976.0,25.0,18.0,21.5,0.0,3.5,0.0,0.0,0.0,0.0,31.0,26.787376659227828,7.958333333333332,12.208333333333336
2018-06-29,-75.72,45.38,OTTAWA CDA,6105976.0,31.5,18.0,24.8,0.0,6.8,0.4,0.0,0.4,0.0,35.0,30.893688329613923,13.583333333333336,22.625
2018-06-30,-75.72,45.38,OTTAWA CDA,6105976.0,33.0,21.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,43.0,36.94684416480696,12.833333333333336,34.916666666666664
2018-07-01,-75.72,45.38,OTTAWA CDA,6105976.0,34.5,22.5,28.5,0.0,10.5,0.0,0.0,0.0,0.0,47.0,41.97342208240348,11.791666666666664,40.29166666666666
2018-07-02,-75.72,45.38,OTTAWA CDA,6105976.0,35.5,23.0,29.3,0.0,11.3,0.0,0.0,0.0,0.0,45.0,43.486711041201744,16.625,37.333333333333336
2018-07-03,-75.72,45.38,OTTAWA CDA,6105976.0,32.5,20.0,26.3,0.0,8.3,0.0,0.0,0.0,0.0,36.0,39.743355520600865,10.125,27.125
2018-07-04,-75.72,45.38,OTTAWA CDA,6105976.0,34.5,17.0,25.8,0.0,7.8,0.0,0.0,0.0,0.0,39.0,39.371677760300436,7.541666666666668,28.375
2018-07-05,-75.72,45.38,OTTAWA CDA,6105976.0,34.5,20.0,27.3,0.0,9.3,0.0,0.0,0.0,0.0,45.0,42.185838880150214,13.625,36.625
2018-07-06,-75.72,45.38,OTTAWA CDA,6105976.0,21.5,17.5,19.5,0.0,1.5,0.0,0.0,0.0,0.0,36.0,39.092919440075114,26.16666666666667,6.875
2018-07-07,-75.72,45.38,OTTAWA CDA,6105976.0,29.5,11.0,20.3,0.0,2.3,0.0,0.0,0.0,0.0,30.0,34.546459720037554,13.727272727272727,13.818181818181818
2018-07-08,-75.72,45.38,OTTAWA CDA,6105976.0,30.5,13.5,22.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,33.273229860018766,16.125,15.0
2018-07-09,-75.72,45.38,OTTAWA CDA,6105976.0,34.0,16.0,25.0,0.0,7.0,0.0,0.0,0.0,0.0,37.0,35.13661493000939,17.416666666666668,22.95833333333333
2018-07-10,-75.72,45.38,OTTAWA CDA,6105976.0,28.5,18.0,23.3,0.0,5.3,0.0,0.0,0.0,0.0,33.0,34.06830746500469,14.333333333333336,19.5
2018-07-11,-75.72,45.38,OTTAWA CDA,6105976.0,27.0,11.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,30.53415373250235,12.583333333333336,8.583333333333334
2018-07-12,-75.72,45.38,OTTAWA CDA,6105976.0,30.0,14.5,22.3,0.0,4.3,0.0,0.0,0.0,0.0,29.0,29.767076866251173,10.25,11.375
2018-07-13,-75.72,45.38,OTTAWA CDA,6105976.0,30.0,13.0,21.5,0.0,3.5,5.8,0.0,5.8,0.0,33.0,31.38353843312559,8.875,19.625
2018-07-14,-75.72,45.38,OTTAWA CDA,6105976.0,30.0,19.0,24.5,0.0,6.5,0.0,0.0,0.0,0.0,36.0,33.69176921656279,7.375,23.54166666666667
2018-07-15,-75.72,45.38,OTTAWA CDA,6105976.0,32.5,19.0,25.8,0.0,7.8,0.0,0.0,0.0,0.0,36.0,34.845884608281395,9.625,24.33333333333333
2018-07-16,-75.72,45.38,OTTAWA CDA,6105976.0,34.5,19.0,26.8,0.0,8.8,2.2,0.0,2.2,0.0,39.0,36.922942304140705,9.791666666666666,27.625
2018-07-17,-75.72,45.38,OTTAWA CDA,6105976.0,29.0,21.5,25.3,0.0,7.3,0.0,0.0,0.0,0.0,32.0,34.461471152070345,18.875,25.0
2018-07-18,-75.72,45.38,OTTAWA CDA,6105976.0,25.0,13.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.230735576035173,14.583333333333336,0.0
2018-07-19,-75.72,45.38,OTTAWA CDA,6105976.0,30.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,23.615367788017586,11.208333333333336,13.958333333333336
2018-07-20,-75.72,45.38,OTTAWA CDA,6105976.0,31.5,14.0,22.8,0.0,4.8,0.0,0.0,0.0,0.0,34.0,28.8076838940088,10.333333333333334,17.833333333333332
